"id","profileName","text","date","title","rating","images","helpful","variant:","variant:colour","variant:style name"
"R1ITCTGFX9733E","Venkata swamy","NICE PRODUCT WITH DURABILITY","Reviewed in India on 5 October 2024","GOOD","4.0 out of 5 stars","","0",,,
"R2LA8OONI61GLS","Rahul m.","Using this earphone 2017-2024 it's my 3rd order for this earphone. Older version more durable than newer version, but sound quality is same nice product boat ⛵","Reviewed in India on 28 November 2024","Older version more durable but sound quality is still same","5.0 out of 5 stars","https://m.media-amazon.com/images/I/61sxP2meoRL.jpg","0",,,
"R3Q1SZMTQH8L0Y","Susovan Patra","Very good design and performance is awesome mic quality is super overall good product good durability","Reviewed in India on 2 December 2024","Sound quality is awesome","5.0 out of 5 stars","https://m.media-amazon.com/images/I/617s0CPEQHL.jpg
https://m.media-amazon.com/images/I/61u5YH6NTVL.jpg
https://m.media-amazon.com/images/I/71HEt119tuL.jpg","0",,,
"R337XDZ68TONIT","SMINA.M.S","Like it","Reviewed in India on 26 September 2024","Ear phone","4.0 out of 5 stars","","0",,"Black","With Carry Case"
"R2511WQ1I5E616","Nikhil Singh","Very Good Functionality, Long Wire Provided, Tangle Free Wire So Durable In Nature, Provided with Mic And Switching, Volume Button. Boat Signature Sound Quality With Super Extra Base.Best In Segment Of Wired Earphones.","Reviewed in India on 15 January 2025","Extra Base","5.0 out of 5 stars","","0",,,
"R205WW6QD4ZR9B","Nav","So I bought this in May 2023 . It was great at the budget, sound quality was fine and built was okay.After 1 yr , mic suddenly stopped working and by the time it was 1.5 yrs the right earphone stopped working.It's durability was great during the first 1 yr but the wires near the earphone were less durable.Bass music were great to listen in this one","Reviewed in India on 14 January 2025","2 yrs update of the product","4.0 out of 5 stars","","0",,"Blue 2","Without Carry Case"
"R27E30X5XP727H","Promit Bodak","Good product, packaging, delivery all were satisfactory.Bass is on a higher side , overall build quality is good","Reviewed in India on 25 December 2024","High Bass, Good product","5.0 out of 5 stars","","0",,,
"R5DPR7G5O3RRS","Nishanth Rao","Pros:  Super Extra Bass: These headphones are designed to deliver enhanced bass response, making them ideal for bass enthusiasts who enjoy genres like hip-hop, EDM, and rock.  Comfortable Fit: The in-ear design comes with multiple earbud sizes, ensuring a snug and comfortable fit for extended listening sessions.  Built-in Microphone: The integrated mic allows for hands-free calling and voice commands, adding convenience for users on the go.  Lightweight Design: The lightweight construction makes them easy to wear for long periods without causing discomfort.  Stylish Look: The sleek black design gives these headphones a modern and stylish appearance, appealing to a wide range of users.Cons:  Wired Connection: As wired headphones, they may restrict movement compared to wireless options, which might be inconvenient for active users.  Average Noise Isolation: While the in-ear design provides some noise isolation, it may not fully block out external sounds, especially in noisy environments.  Durability Concerns: Some users may find that the build quality is decent but may not be as robust as higher-end models, potentially leading to wear over time.  Bass-Heavy Tuning: While the extra bass is a plus for some, users who prefer a more balanced sound profile might find the bass overwhelming.","Reviewed in India on 13 October 2024","With a comfortable fit and convenient features, they are a great choice for users","3.0 out of 5 stars","","0",,,
"RYJDE3KJM5VS6","Naveen P Nair","I have been a fan of the boAt BassHeads 225 since I first used the older model back in 2018. Recently, I decided to purchase this model again, primarily for its unmatched sound quality, broad device compatibility, and impressive bass performance. The signature boAt sound, especially the deep, punchy bass, remains the standout feature that keeps me loyal to this product as a hardcore bass enthusiast.While I noticed that the build quality of the earbuds themselves has shifted from metal to plastic, the overall improvements in design make up for it. The new L-shaped jack features a more ergonomic, compact angle, and the reinforced joints have been significantly upgraded, addressing durability concerns from the older model. My previous pair worked well until joint weakness near the jack led to its eventual failure, a problem that now seems to be resolved.For those seeking budget-friendly earphones with exceptional bass and reliable performance across various devices, the boAt BassHeads 225 remains a top choice.","Reviewed in India on 8 December 2024","boAt BassHeads 225: Unmatched Bass with Improved Durability","5.0 out of 5 stars","","0",,,
"RERD6MRWXVIVW","Mamta","The boAt BassHeads 225 delivers crisp sound with deep bass, making it perfect for music lovers. The built-in mic works well for calls, and the carrying case keeps them safe. Comfortable for extended wear and the black design looks sleek. A solid choice for affordable, high-quality earphones!","Reviewed in India on 3 January 2025","Great sound and value!","4.0 out of 5 stars","","0",,"Black","With Carry Case"
"RAQR2OPK2063X","Vineet Thakur ","Starting from pricing according to product quality product is excellent in this price point cost is too affordable and according to the cost they are delivering much better.Quality of material can much better on this little bit more effort required from brand end.Performance is overall good if you like boomy sound, for bass lover this is the perfect product at this price point.But if you audiophile than this is not product for you. Lacking in sound vocals and mid level it is not perfect, but yes you cannot expect that audiophile sound from this price point.I am testing this after lot of recommendations yes some extent it is perfect but not up to the mark.Anyway I am very found of music is like addiction for me.Whenever I listen to the music it will take into the flashback in some time it gives me anergy and motivate me.But yes most of the time whenever I listen music the frames of the girl I liked the most take me with her assumptions.I liked her like anything, but thing is that whenever I like someone beyond the expectation always ditch me.In short I am the king of bad luck in this.Starting I don't like her she is not that attractive in ist impressions. But yes when I know her completely she is the most beautiful girl in this earth I ever found of my life.Very frankly guys lot of girls will be in my life, but yes it is all time pass I never be serious the way I with her.I am still confused BTW love luster and affcatuion, may be it temporary feelings or my serious love or lust I am still confused.But yes I like her like anything I want her be in my life.Considering my situation it won't be possible as I am already a settled manBut still I was hopeful. All the time I was thinking about her.And Frame in mind that she also like me may be she is or she was not.But I am still confident that she liked me but may be expressing my feelings with her the way proposed her totally wrong.Ahh the moment let me share with you guys  she was with me and hole day I spend with her that was my sweetest memories in my life and the finally come up with the big moments.We were about to go to bed let me clear we both are going to sleep separately yes the moment I offered her to keep water with her and it's time say good night guys.But the moment I told he that I want a kiss ahhh she nervous like anything and I am also guys belive me the feeling is like that I am offering or proposing some to for kiss some ist time. She is not even the position of saying something she told me what and I told her sorry I left her and came into my room.. I am nervous about her reaction and confess her sorry no of time on WhatsApp but she didn't even reply.Whole night I will awake and very stressed.Morning she came my room with the cup of tea no conversation BTW us.She was angry on me finally I told her sorry face to face.She started scoaltin me like anything this is ist ever worst experience in my life.But yes I am very egoistic guy everyone told me but I never even mind her anything she told me don't take any stressed go and back to you work.She told me that she made a lot mistake in her life.I know her past she was love in some man.Who is more than  double age of her yes she liked him like anything considered all the things I still want her to be in my life.Her behavior totally changed as earlier I know her, she behaved me I feel some time enforier, but anyway I am still in love with her.Lastely she told me that she never liked me that I don't believe may be this is my wrong assumption but yes it never me in my life  I am very good predictor.May she was fed up with previous things or she want to settle in her life.My best wishes with always her I want that she will be the happiest person in her life.I am little with jealous with that luck man who is supposed be coming in her life but yes lot of regards of her is on me.Beyond the expectation I am hoping her best future and she will be very good wife lovers caring.I like her nature like anything may this was the reason I love her oh still I love her.Knowing unknowingly I heart two three times, please accept my deepest apologies.And surely will be together in this like of May be in next life.","Reviewed in India on 2 November 2018","Price vs quality vs performance","5.0 out of 5 stars","","148",,,
"RVFH7181ZCZWP","S Pandey","The earphone driver casing feels bit heavy!Sound quality is perfectly balanced!Everyone is saying that the bass is too much! But not bass is perfect!Treble is also perfect!Wired quality is top notch!The wire is durable and sturdy!Microphone works awesome!You can buy this if your ears are big! Not for small ears!","Reviewed in India on 18 January 2025","Just okay! Here's why I'm saying this!","4.0 out of 5 stars","","0",,,
"R2PLKC69722UYJ","Amazon Customer","Multiple times I have brought this headset and recommended the same to friends......not regretted and no adverse feedback......superb in quality and durability.......best in the price segment and market","Reviewed in India on 22 January 2025","Extraordinary","4.0 out of 5 stars","","0",,"Red","With Carry Case"
"RM6GROSQD1YAK","Tanya agrawal","Very bad.Doesn't fit in the ear at all. Coming out again and again.","Reviewed in India on 28 January 2025","Not comfortable","1.0 out of 5 stars","","0",,,
"R3KYWLIP48WN3J","Nagesh","delivered less quantity and product was not of good quality","Reviewed in India on 26 January 2025","delivery problem","1.0 out of 5 stars","","0",,,
"R58G7BSHX63HM","It is not working ","It is not working worst quality","Reviewed in India on 25 January 2025",".worst boat product","1.0 out of 5 stars","https://m.media-amazon.com/images/I/71qgtEHPAvL.jpg","0",,,
"R1ESFDLS0RL3W3","Rudresh ","Absolute waste of money. Sound apne aap increase decrease hoti hai apne aap video pause ho jata. Sound quality is also average. Do not go with this product","Reviewed in India on 23 January 2025","Do not buy!!","1.0 out of 5 stars","","0",,,
